217 683 4.0
217 53 4.0
217 706 3.0
218 202 4.0
218 524 2.0
218 2165 5.0
218 1391 5.0
219 81 1.0
219 6 4.0
219 575 5.0
219 435 5.0
219 1040 5.0
221 101 5.0
221 1024 5.0
221 1961 5.0
221 892 4.0
223 206 5.0
223 1527 4.0
223 303 4.0
223 1417 4.0
223 1975 4.0
223 1370 2.0
223 938 5.0
225 25 5.0
225 466 3.0
225 517 3.0
225 1042 4.0
225 353 5.0
225 488 4.0
225 1891 5.0
226 209 5.0
226 243 5.0
226 254 5.0
226 464 4.0
226 341 4.0
226 241 4.0
226 1323 5.0
226 88 5.0
226 114 4.0
226 189 4.0
226 150 4.0
226 1794 4.0
226 778 5.0
226 222 4.0
226 2018 4.0
226 159 5.0
226 634 5.0
226 608 5.0
227 210 3.0
227 120 5.0
227 3 3.0
227 16 4.0
227 273 4.0
227 538 4.0
227 1112 4.0
227 498 5.0
228 211 5.0
228 859 3.0
228 382 5.0
228 800 3.0
228 1083 4.0
230 213 4.0
230 194 5.0
230 1 5.0
230 1407 4.0
231 214 4.0
231 1161 3.0
231 341 4.0
231 1739 5.0
231 376 5.0
232 215 4.0
232 142 5.0
232 575 4.0
232 1520 2.0
232 981 5.0
233 23 5.0
233 716 4.0
233 1340 4.0
233 590 2.0
233 659 5.0
234 216 4.0
234 104 5.0
234 1040 4.0
234 826 5.0
234 600 4.0
235 217 5.0
235 91 4.0
235 573 4.0
235 124 3.0
236 147 5.0
236 678 5.0
236 559 5.0
236 2 3.0
236 835 5.0
237 218 5.0
237 299 5.0
237 1361 5.0
237 667 4.0
237 272 3.0
239 220 5.0
239 417 4.0
239 1019 5.0
239 17 5.0
239 1100 4.0
239 547 5.0
239 1351 5.0
240 221 4.0
240 645 5.0
240 614 4.0
240 272 3.0
240 105 4.0
23 132 5.0
23 828 4.0
23 726 4.0
23 98 2.0
243 224 4.0
243 265 4.0
243 299 5.0
244 226 4.0
244 299 5.0
244 139 5.0
244 783 5.0
244 110 3.0
244 650 5.0
245 227 5.0
245 367 5.0
245 187 4.0
246 228 5.0
246 1280 5.0
246 94 4.0
246 798 4.0
246 986 5.0
246 930 2.0
246 118 3.0
247 229 5.0
247 644 4.0
247 1668 4.0
247 1797 4.0
247 1802 4.0
247 1883 4.0
250 231 4.0
250 1384 4.0
250 865 5.0
250 354 5.0
250 195 4.0
251 232 5.0
251 354 5.0
251 567 4.0
251 1977 4.0
252 233 5.0
252 1056 5.0
252 565 4.0
252 1042 2.0
253 234 5.0
253 938 4.0
253 1898 4.0
253 1003 5.0
254 227 3.0
254 301 3.0
254 612 5.0
254 653 2.0
254 608 5.0
254 545 3.0
254 965 4.0
254 123 4.0
254 193 3.0
255 235 4.0
255 736 5.0
255 1804 5.0
255 2183 3.0
256 22 3.0
256 18 5.0
256 573 4.0
259 238 4.0
259 430 4.0
259 800 4.0
259 1190 5.0
259 136 5.0
259 1345 4.0
259 1098 1.0
259 848 4.0
259 858 3.0
259 85 4.0
259 1694 5.0
259 1932 1.0
259 1488 4.0
259 1042 3.0
259 1637 4.0
259 1033 4.0
260 161 5.0
260 407 4.0
260 1908 4.0
261 134 4.0
261 853 4.0
261 1662 4.0
262 200 5.0
263 240 5.0
263 39 5.0
263 775 1.0
263 2244 2.0
264 241 5.0
264 669 4.0
264 1238 4.0
264 1728 5.0
264 458 5.0
264 202 3.0
264 268 4.0
264 658 5.0
264 1490 4.0
264 430 5.0
265 242 4.0
265 484 5.0
265 858 5.0
265 55 5.0
265 1432 4.0
265 1350 5.0
265 782 4.0
265 564 5.0
266 244 4.0
266 315 5.0
266 1964 2.0
267 245 1.0
267 375 5.0
267 600 3.0
267 18 5.0
267 346 5.0
267 100 4.0
268 246 5.0
268 667 3.0
271 249 5.0
271 1185 5.0
271 1184 5.0
271 21 4.0
272 250 4.0
272 1324 4.0
272 1127 4.0
272 39 4.0
272 66 5.0
273 251 5.0
273 227 5.0
273 612 4.0
273 99 4.0
276 255 3.0
276 626 4.0
276 714 4.0
276 164 5.0
277 256 5.0
277 1138 5.0
277 1781 3.0
278 257 4.0
278 117 3.0
278 960 5.0
278 50 5.0
278 1154 4.0
278 98 3.0
278 1331 5.0
278 971 5.0
278 1911 4.0
278 843 4.0
278 435 3.0
278 1272 5.0
278 519 3.0
278 372 4.0
278 1108 5.0
278 141 4.0
279 203 4.0
279 100 3.0
279 710 3.0
279 371 4.0
279 122 4.0
279 1208 2.0
279 227 5.0
280 254 3.0
280 895 3.0
280 376 3.0
280 135 5.0
281 95 5.0
281 135 5.0
281 446 4.0
281 547 5.0
281 728 5.0
281 1677 4.0
283 260 3.0
283 664 4.0
283 1019 5.0
283 895 4.0
284 261 3.0
284 614 5.0
284 1938 4.0
284 3 5.0
285 262 4.0
285 78 5.0
285 391 4.0
285 643 3.0
286 163 4.0
286 46 5.0
286 1872 3.0
287 263 4.0
287 898 4.0
287 999 3.0
287 690 4.0
287 1855 5.0
288 264 5.0
288 1615 4.0
288 1260 4.0
289 265 5.0
289 9 4.0
289 530 5.0
289 1882 4.0
290 266 3.0
290 420 3.0
290 1824 4.0
290 719 5.0
290 51 5.0
290 1396 5.0
290 388 2.0
290 1017 4.0
291 267 5.0
291 1010 4.0
291 181 4.0
293 268 4.0
293 327 4.0
293 672 5.0
293 977 3.0
293 1240 5.0
293 1065 4.0
293 2114 4.0
293 612 4.0
293 1752 4.0
294 269 4.0
294 44 5.0
294 573 4.0
294 18 4.0
294 1679 4.0
295 270 5.0
295 45 4.0
295 1596 4.0
295 455 4.0
295 939 4.0
295 673 4.0
295 535 5.0
296 18 5.0
296 175 4.0
296 1098 5.0
296 576 5.0
296 1112 5.0
297 24 5.0
297 659 5.0
297 505 4.0
297 1361 5.0
297 649 3.0
298 271 5.0
298 434 5.0
298 319 4.0
298 946 5.0
299 272 4.0
299 1460 5.0
299 519 4.0
299 214 4.0
300 258 5.0
300 1079 5.0
300 882 4.0
300 709 3.0
301 273 5.0
301 849 5.0
301 701 3.0
301 114 5.0
301 1259 4.0
301 1243 4.0
301 915 5.0
303 275 3.0
303 543 5.0
303 331 4.0
304 276 1.0
304 98 4.0
304 123 3.0
305 277 5.0
305 1142 5.0
305 145 4.0
305 902 5.0
305 969 4.0
305 926 5.0
305 1276 4.0
305 177 5.0
306 278 5.0
306 661 4.0
306 545 4.0
306 120 4.0
306 402 4.0
307 279 5.0
307 461 4.0
307 1161 5.0
307 31 5.0
307 1608 5.0
307 92 5.0
307 2101 4.0
307 34 4.0
307 193 4.0
308 189 5.0
308 59 5.0
308 24 5.0
308 816 5.0
308 172 5.0
308 727 4.0
308 581 5.0
308 352 4.0
308 600 4.0
308 650 4.0
308 165 5.0
308 1269 5.0
308 274 4.0
308 632 5.0
308 93 5.0
308 1822 4.0
308 646 1.0
308 1520 3.0
308 282 4.0
308 414 4.0
308 238 4.0
308 573 5.0
309 280 4.0
309 52 4.0
309 1148 5.0
309 2043 4.0
310 281 4.0
310 879 4.0
310 159 3.0
310 895 5.0
311 284 3.0
311 712 5.0
311 715 5.0
311 438 2.0
311 87 5.0
311 156 4.0
311 1908 4.0
311 1994 3.0
311 46 4.0
313 258 5.0
313 120 4.0
313 1856 4.0
313 172 3.0
313 1216 4.0
313 690 3.0
313 77 2.0
313 1055 5.0
314 287 4.0
314 2067 5.0
314 547 5.0
315 289 5.0
315 396 5.0
315 826 5.0
315 62 4.0
316 291 4.0
316 313 5.0
316 580 4.0
316 21 4.0
316 1910 5.0
317 60 5.0
317 15 5.0
317 885 5.0
318 292 4.0
318 386 2.0
318 2031 5.0
318 1328 5.0
318 3 5.0
320 294 5.0
320 648 4.0
320 1344 4.0
320 312 4.0
321 296 3.0
321 161 4.0
321 1397 4.0
321 760 4.0
321 1926 4.0
321 18 4.0
321 100 3.0
322 297 4.0
322 615 3.0
322 166 3.0
322 1967 5.0
322 485 5.0
323 31 3.0
323 145 4.0
323 656 5.0
324 298 5.0
324 568 5.0
324 506 4.0
324 1075 4.0
324 592 5.0
324 68 4.0
324 664 3.0
324 57 4.0
324 79 2.0
324 186 4.0
325 118 5.0
325 353 5.0
325 349 3.0
325 282 4.0
325 134 3.0
325 1659 5.0
325 649 4.0
326 300 4.0
326 158 3.0
326 87 5.0
326 361 3.0
327 235 3.0
327 60 5.0
327 282 4.0
327 271 4.0
327 272 1.0
328 301 3.0
328 550 3.0
328 184 4.0
328 986 4.0
330 303 3.0
330 508 5.0
330 716 5.0
330 461 4.0
331 304 3.0
331 507 5.0
331 1049 4.0
331 562 5.0
332 306 3.0
332 408 4.0
332 17 5.0
332 1006 3.0
334 264 4.0
334 319 4.0
334 856 5.0
334 117 4.0
335 308 4.0
335 650 4.0
335 1729 5.0
335 939 4.0
336 310 5.0
336 835 5.0
336 342 5.0
336 388 5.0
336 92 4.0
336 1326 3.0
336 397 3.0
336 61 4.0
336 9 4.0
160 94 5.0
160 411 4.0
160 147 5.0
160 179 5.0
160 231 3.0
160 498 4.0
160 457 3.0
339 314 4.0
339 614 4.0
339 208 5.0
339 902 3.0
340 315 5.0
340 3 4.0
340 215 1.0
340 723 4.0
342 316 3.0
342 646 5.0
342 1403 4.0
342 915 4.0
342 444 4.0
342 22 5.0
343 135 5.0
343 383 2.0
343 895 5.0
343 1370 5.0
343 1411 3.0
343 1066 3.0
343 962 4.0
343 552 5.0
343 1665 5.0
343 61 4.0
343 986 5.0
343 784 4.0
343 1257 4.0
343 849 5.0
343 1580 4.0
343 92 4.0
343 1518 4.0
343 577 5.0
345 50 4.0
345 122 4.0
345 373 2.0
345 1422 4.0
346 31 4.0
346 1197 3.0
346 545 5.0
346 53 3.0
346 706 5.0
348 320 3.0
348 1656 4.0
348 291 4.0
348 1468 5.0
350 217 5.0
350 602 5.0
350 375 4.0
350 15 3.0
350 269 4.0
351 321 5.0
351 107 4.0
351 9 5.0
351 427 5.0
351 228 5.0
351 769 4.0
351 1105 4.0
352 322 4.0
352 1787 5.0
352 863 4.0
352 603 4.0
353 323 5.0
353 861 3.0
353 1522 3.0
354 324 2.0
354 1151 2.0
354 506 4.0
354 6 3.0
354 653 5.0
355 325 5.0
355 1565 2.0
355 1300 4.0
355 896 4.0
357 326 4.0
357 30 3.0
357 626 2.0
357 182 1.0
357 117 3.0
357 3 4.0
357 270 4.0
357 491 4.0
357 120 5.0
357 349 5.0
357 272 2.0
357 412 5.0
358 327 5.0
358 1020 4.0
358 678 4.0
359 328 4.0
359 1948 4.0
359 2018 5.0
361 44 3.0
361 153 3.0
361 445 4.0
361 264 4.0
361 1019 4.0
361 1375 3.0
361 902 5.0
362 155 1.0
362 165 5.0
362 1083 3.0
362 394 4.0
362 54 4.0
362 425 4.0
362 1280 5.0
362 417 5.0
362 50 4.0
362 1196 5.0
363 299 5.0
363 677 5.0
363 441 5.0
363 141 5.0
363 155 5.0
364 30 5.0
364 222 5.0
364 120 5.0
364 472 4.0
364 129 5.0
365 331 5.0
365 1233 5.0
365 245 4.0
365 233 5.0
365 85 4.0
365 977 5.0
366 6 5.0
366 343 4.0
366 1083 5.0
366 1169 4.0
367 332 4.0
367 556 1.0
367 1019 5.0
367 259 4.0
368 333 3.0
368 388 4.0
368 2055 5.0
368 349 5.0
369 259 5.0
369 177 5.0
369 1158 4.0
369 1484 4.0
369 1504 4.0
369 1727 4.0
369 885 4.0
369 426 5.0
369 1126 4.0
369 1320 4.0
370 334 4.0
370 171 1.0
370 431 3.0
370 1947 5.0
371 335 5.0
371 1085 4.0
371 63 3.0
371 371 2.0
372 54 5.0
372 380 5.0
372 66 5.0
372 414 4.0
372 274 5.0
373 336 5.0
373 900 5.0
373 1135 4.0
373 1553 3.0
373 1557 4.0
373 2181 4.0
374 314 4.0
374 165 4.0
375 337 4.0
375 733 5.0
375 1990 2.0
375 770 4.0
375 1012 5.0
376 301 4.0
376 419 2.0
376 1426 5.0
376 638 5.0
376 274 5.0
377 338 4.0
377 115 5.0
377 540 5.0
377 341 4.0
377 185 4.0
377 1068 3.0
378 339 4.0
